text_clean,label
kenapa harus premium semua cuman mau liat tag,1
wajib premium gak work it,1
apk jembot ta iki,1
login aja ribet bgt,1
banyak yang spam ajg,1
membantu bangetjd lebih hati nerima telpon tak dikenal,2
saya pengguna premium ketika saya buat default malah susah banget buat telpon sistem nya tolong perbaiki kok tetep sama ya haduuuh,1
gak ada apaapanya,1
terimakasih atas bantuannya tolong gratis untuk panggilan,1
berbayar saya tidak suka,2
lebih baik jika di buat menjadi ad based karena orang orang terkadang tidak mau untuk membayar premium dikarenakan aplikasinya jarang terpakai,1
kami bisa mengetahui orang yang menelpon kita,1
masuk gbisa jir aneh,1
apikk,1
aplikasi pembodohan aplikasi burik apa bayar dulu gratis sekarang mau naik hj,1
tidak bisa login dengan nomer telpon yg beda dan emailnya sama tolong diperbaiki,1
aneh ga bisa di pake,1
ga kayak dulu lagi,1
harus premium segala padahal dulu ngga harus premium,1
kenapa skrg berbayar,1
sudah tdk bagus seperti awal mulasekarang jika ingin lihat tag nomer asing harus ke premium dlumaaf saya kasih bintang  dlu,2
bayar semua,1
bagus bingit berguna untuk menemukan nama,2
baru mau login tapi tidak bisa karena terlalu banyak permintaan verifikasi padahal baru instal dan baru mau registrasi,1
susah pakai nya,1
kenapa saya tidak bisa login,1
hm okelah,1
apa apa koq premium dikit dikit premium kalau nggak niat buat apk jangan buat apk koq dikit dikit prabayar makin update makin kurang bagus aja get contact ini,2
terlalu komersil,1
aku suka banget menjadi tenang,2
sangat parah saya sudah premium sudah habis tanggal sekarang tpi kenapa dana saya di sedot padalah saya tidak melanjutkan transaksi,1
kereeennn,1
kesel banget sudah nyoba login gabisa terus,1
jangan di download kalau gak mau nyesel dikit dikit premium gj,1
terlalu banyak membyarnya,1
ive emailed you what the problem is but i havent received a single reply yet i first emailed you on december th,1
gajelas skrg harus premium dlu tlol,1
verifikasi di persulit memey,1
susah login njs,1
gk bisa login,1
dlu gratis skrng harus langganan,1
jangan download guys kegunaan nya cuman liat kontak orang mana harus premium lagi apk kikir gk ush di download percuma ngabisin kuota ngabisin waktu,1
saya berhasil menciduk pacar saya yang selingkuh dengan teman saya,1
tolol login aj dihapus satu nomor,1
kenapa harus berbayar,1
pas buat akun pas aku masukin no nya beda dari yg aku masukin pas nungguin diferivikasi parahhhhh,1
sudah tidak gratis seperti dulu,1
buagusstsss bagetssss sumpillsss,1
skrg jadi dikit harus bayar gmna banyak org mau pake kalau semakin ke sini jadi gini tolong di perbaiki lagi aplikasinya jgn bayar gtu lah di permudah biar org bnyak yg pake kalau sudah di perbaiki saya kasih bintang  skrg buruk,0
ngambil data kontak dari oengguna gratisan tapi pengguna mau cek nomot r aja musti bayar pakai iklan pulak gak jelas,1
udh banyak iklan harus prabayar terus klo buat cek kontak,1
saldo tiba tiba di ambilnya,1
sangat membantu tapi sayangnya tidak bisa melihat nama kontak seseorang harus bayar,2
mantap banget,2
dulu bisa liat semua tag sekarang makin terbatas dan makin jelek aplikasinya,0
apaann jelek bangett woii aku mauu liat siapa ajah yang nge save nomer aku malah yang muncul cuman  itu pun di hp ke dua kuu apaaaa lahh yang benerr ajahhh tagarr orang orang banyakk lahh guaaa,0
tolong kebalikan dana saya yang tidak sengaja membeli premium,1
malahan udah upgrade ke premium masih ada limit pencarian nomor org lain ga banget   ga akan aku perpanjang premium getcontactnya,1
elek koyok koen,1
katanya gratis padahal bayar dih,1
aplikasi aneh susah verif gagal terussss,1
login aja kgk bisa kocak ni apk,1
saya mau login tapi kok gagal terus padahal saya sudah mengikuti step by step nya tolong ya,1
udah premium padahal lalu ga,1
jelek ga guna,0
maaf telah memberikan bintang   karena saya baru download tetapi malahan tidak bisa untuk diverifikasi saya sudah masukan nomor telepon tetapi kembali seperti halaman berikutnya anda terlalu sering meminta meverifikasi  padahal saya baru login,1
aplikasi sialan saya mau login ga bisadari jam  malam sampe ke jam  saya coba verifikasi tetap tidak bisabikin aplikasi tu tolong diperbaiki lagijangan menyusahkan orang saya,1
ga berguna harus bayar bayar segala,1
saya kecewa karena jumlah pembayaran yang ditagihkan melebihi nilai transaksi sebenarnya saya baru mencoba getcontact premium pembayaran terpotong  kali dalam sekali percobaan mohon diperbaiki agar tidak merugikan pelanggan,0
sudah berlanganang tapi mau masuk susah,1
udah langganan rb tag yang diliat tag lama semua aplikasi gak update tolong di kembangin lagi,1
masa harus bayar si,1
yang berguna buat aku tuh fitur tag tapi sekarang berbayar dan bukan gk mau buat beli premium tapi gak worth it aja karena gk setiap hari aku pakai jadi yah b itu paling tinggi yg bisa aku kasih buat ini apk,1
ribet banget skarang hrus premium,1
makin kesini makin parah dikit premium,1
males harus premium padalan dulu nga walaupun di batas,1
iklan lu frik anjir,1
good sangat bagus,2
mantap cepat dan akurat,2
terimakasih sudah memperbaiki getkontak sekarang saya bisa mengakses aplikasi ini tanpa ada kendala,1
aplikasi ini aneh dulu padahal aku suka aplikasi ini tapi sekarang kok gak bisa login terus sihh aku udh coba pake no telepon dan email tetep gk bisa malah hp aku jadi error,1
gak sesuai karena di hp satunya aja kontak gue beda tapi gak ada tuh di daftar,1
cuma mau lihat masa harus premium,1
g bsa masuk masa nmor telfon yg dketik sma yg dkrim utk verifikasi ga sinkron,1
terima kasih cukup membantu dalam kewaspadaan terhadap penipuan jaman sekarang,2
susah mau masuk akunnya,1
tiba langganan otomatis,1
penyebaran privasi tanpa ijin,1
gajelas  cantumin nomor yang mana yang tersambung yang mana saran yaa kalo bisa kirim kode otp nya langsung ke sms aja gausah whatsapp,1
sulit menambahkan tag krn harus berbayar,1
mending pake iklan buat lihat tag dari pada berbayar,1
apakah harus bayar lewat apk dana doang mempersulit pengguna itu sama aja bosss yg ga punya apk dana,1
masuknya dipersulit sangat jelek,0
benci pkai bayarkatanya gratis,1
gak puas,2
sagaat berguna,1
di iklan terlihat kita bisa lihat tag orang tanpa premium tapi pas saya dowload dan pake ternyata harus pake premium kalo mau lihat tagar di iklan tagar bisa di lihat tanpa premium itu getcontact mau bikin iklan ga usah php saya pengen ngasih  bintang tapi biar kalian kemakan iklan bisa lihat,1
karena aplikasi ini saya bisa tahu rahasia kalau teman ku ngenamain aku di wastap,1
ga usah di download kalian ga dapet apa apa karena semua nya harus bayar premium lol,1
sangat membabtu,1
kurang lengkap tag nya aihhh dan serba bayar sekarang,1
nggak bisa ngecek no orang lain,1
mau login ulang ga bisa ga ada telpon masuk waktu di cek nomor yang di ketikkan jadi berkurang  makanya tidak ada telfon masuk,1
capek semua berbayar padahal cuman pengen liat nama kontak doang,1
makin kesini makin ribet ga kaya dulu jelek pokoknya,0
selalu bayarr,1
harus premium terlebih dahulu,1
geratis,1
saya ingin login tidak bisa,1
harus berbayar,1
panteq masa baru download langsung disuruh langganan,1
pliss gratis sekali aja,1
mau login tapi selalu ada teks anda telah mengirim terlalu banyak permintaan verifikasi harap tunggu sebentar sebelum mencoba lagi udah ditunggu sii beberapa jam malahan tapi masi aja gitu,1
aplikasi jlek banget nyesel gua,1
semakin lama bukan semakin bagus malah semakin buruk,1
lumayan lh,1
jelek banyak iklan serba harus premium cuih,0
sayaa mendaftar menggunakan nomor sayaa tetapi saat verifikasi yang menelepon sangat lama dan ketika sudah masuk telepon nya ketika saya mau ketik nomer tersebut selalu habis waktu kesel karna sekarang nomorku sudah mencapai limit verifikasi atau apakah itu tadi kesell bangetttt,1
aplikasi jelek gabisa ubah akun nomor di ganti pas masuk ke aplikasinya lagi malah nomor yang lama udah gw apus akun lama ama nomor nya login ulang pake akun baru sama nomor baru pas udah terverifikasi malah nomor lama bukan nomor baru aneh banget  developer nya tolong ini anjir amat,0
skrg harjs bayar ribet,1
terimakasih aplikasi yang sangat bermanfaat,2
aplikasi ini semakin update mlah menjadi premium,1
makin lama makin lemot tarifnya berkali lipat lebih mahal dari aplikasi sebelah uninstall,1
aplikasi gk guna apa apa bayar,1
lumayan bagus,2
sangat membantuterima kasihrecomend,1
getcontact sekarang mkin jelek skrg mau ngelihat tag aja harus premium pdhal dlu ga kayak gini,0
the best forever,1
bagus kok min,2
berbayar mulu,1
dipaksa untun berbayar not worth it,1
udah berulang sampai ganti nomor tetep gabisa kecewa,0
ayo donlod,1
dulu instal mudah bgt  skrg bnyak suruh masukin email bla bla bla suruh ijinkan getkontek akses email dll ngeri malah buat dijaman serba ga privasi dan penipuan kaya skrg ga jd pake lgs hapus,1
aplikasi kikirpdhal dlu ga se pelit ini,1
ngapa premium getcontact nya,1
ga ngerti pake aplikasi ini,1
udh gak kayk pelit dulu lagi mesti dulu premium langganan baru bisa liat semua contact dan mau login lewat google udh gabisa aplikasi aneh,1
sadap wa pasangan jarak jauh,1
bagussssss bangettttt,1
bahkan udh premium pun masih dibatasi buat pengecekan tag nya,1
ribet jelek,0
gara aplikasi ini seluruh chat saya di wa terhapus,1
baru juga login udah ada peringatan terlalu banyak verifikasi,1
harus berbayar gausah pun jadi cuih,1
tambah lama tambah gj apl ini ga kaya dulu simpel sekarang kaya taikk,1
karna bagus,2
aplikasi terpelit udah nonton iklan pun cuma bisa liat  tag berzirr,1
curng bngt hrus berbayar,1
iklan mengganggu,1
mana gak bisa liatt,1
baguss,1
bad,1
bagus sih tapi untuk kepribadian kita ditampilinnya  aja pls yang nama save nya menusuk atau berbau jahatini get contact ku di savenha aneh aneh jadi malu kalau dicekmana ada  save lagi,2
aku ga sengaja langganan apakah saldoku bisa kembali,1
apk burik bnyak bug nya,1
harus premium,1
gada mode gratis dulu,1
app pelit,1
semua aja bayarrrr,1
gagal verifikasi terussampe kena limit teruss,1
ini dia aplikasi getcontack aku punya sahabat aku iseng menginstal aplikasi ini dan dia memberikan anak saya monyet hitam sakit hati kali saya,1
wkwkwkwk kenapa tiba tiba sekarang harus premium buat liat tag padahal dulu nggak harus premium,1
apk b mau masuk pun gabisa verivikasi juga gabisa b,1
buruk sekali tidak bisa login baru sekali percobaan malah katanya terlalu banyak aksi tidak berguna,0
berbayar di iklannya gratsiisss,1
semua harus premium dulu manis di awal doang,1
ya bgs,1
ribet harus langganan mulu,1
ananda,1
ok mantabs,1
aplikasi tidak bagus buruk jangan donlod,1
gabisa liat yang ngasih nama kita lumayan kecewa,0
aplikasi gak bergunaa gak seperti dulu gratis skarang berbayar,1
spam,1
susah bgt buat login nya,1
apk apaan nih guah hapus dan instal lgi mlh gk bisa di login,1
harus langganan dlu baru bisa,1
harus berlangganan cari duit dong,1
kebanyakan iklan,1
bagus bagus bs deteksi siapa yg sv kita tpi minus nya ini yg buat apk emg kikir apa gimna dh pelit bet anj mau ngecek org sv kontak kita aj hrus premium,2
apk jelek verifikasi gagal terus hapus saja apk nya,0
saya baru download aplikasi ini kok gk nomer saya k valid terus kenapa yajadi belum bisa memakai aplikasi ini minta tolong apanya yg kliru pdhl saya sudah nulis nomer hp saya dg benar tp kenapa mau di verifikasi nomer saya berkurang gk lengkap tolong jawab dan jelaskan,1
saya edit saat ini get contact sangat tidak berguna sudah sering muncul iklan yang mengganggu ketika ingin lihat nama harus berlangganan iklan sudah sangat menggangu,1
masih di coba ya,1
ga bisa login,1
serba bayar males,1
apaan si gajelas daftar nomornya aja ga bisa beda sama yg kita ketik,1
balikin duit gua,1
aneh apk nya malah angka salah satu dari nomer hilang jadinya nomer nya keliru apk rusak,1
saldoku otomatis kepotong sendiri,1
sangat membantu untuk mengetahui no yg tidak dikenal,2
hemat dikit lah dkit kok bayar,1
ku kira gera tis ternyata bayar iklan pembohong,1
sangat bagus untuk mengetahui terdaftar atau tidak nya nomor seseorang,2
aplikasi yang sangat membantu dan lainnya juga sangat baik,2
bagus tapi mbayar,2
sangat bagus untuk berjaga dari penipuan,2
terlalu maksa untuk berbayar hanya untuk melihat keperluan yg tidak begitu penting,1
aplikasi gak guna tiba tiba di tagih berlangganan mau di download lagi gak bisa,1
sempurna,1
jgn maukarna berbayar,1
kenapa gabisa log in lwt google gabisa lewat gmail gabisa,1
gimana cara batalin langganan,1
bagus sekali,2
sekarang getcontact apa apa harus bayar,1
rugiiiii,1
tagarnya gk komplit,1
login ga bisaa masukin nomor pas udah nunggu verifikasi malah nomor nya ada yang hilang jadi ga bisa verifikasi,1
bagus bgt,2
apk jelek harus bayar dlu wkwkkwwk,0
gak tau caranya,1
aneh udah langganan tapi aplikasi sering kehapus sendiri giliran login lagi balik ke setelan awal bukan vip,1
mata duitan,1
update your app i cannot get otp,1
sekarang aplikasinya pelit wkwk mau cek nama penipu aja gabisa harus bayar dulu haduh,0
ok bngit,1
minta verifikasi dari nomor telepon tidak bisa nomor sudah diisi dengan benar setiap mengisi nomor untuk verifikasi nomor selalu hilang satu digit gak jelas ini apk,1
aplikasi semakin update malah semakin buruk dulu bisa bisa lihat tag no orang tanpa premium walaupun ada batasnya skrng wajib premium padalah jarang bgt di pake karena kegunaannya cuma itu jgn dikit dikit harus premium dong minimal kasih beberapa kesempatan pencarian per hari skrng mah malah harus full premium kalo mau di pke kalo ga premium di kunci semua baru install langsung ga guna,0
waw bgs bgt,1
aplikasi terlalu banyak pembayaran wegah aku,1
harus berlangganan,1
setelah di update sangat buruk banyak iklan dan berbayar dulu get kontak ini bisa melihat tag siapapun dan sekarang saya sudah tak berminat untuk mendownloadnya,0
suka banget,2
baguss bgttt,1
sekarang gajelas bgt apa apa harus premium meskipun udah premium sekarang byk bgt nomor yg diprivat jadi susah buat bedain mana penipu dan bukan,0
jangan serba bayar,1
elek mbngt i kdu premium,1
berbayar udah gak kaya dulu,1
dulu gratis knp sekarang bayar sih,1
harus bayar masak,1
nyesel download dan daftar semua foto foto saya hilang semua,1
aplikasi tidak berguna,1
wow emejing h,1
kocak kaga bisa login,1
mau verifikasi malah ada tulisan terlalu banyak verifikasi padahal emang apk nya aja yang ga bisa verifikasi mangkanya saya ngulang trs uda gitu malah kebanyakan premium tolong dikurangi premium nya ya masa saya mau ngecheck aja harus premium diperbaiki sedikit tapi kalo sanggup perbaiki sebanyak mungkin,1
premium nya gabisa payment pake mbca,1
aplikasi macam apa ini terlalu banyak berbayarrrrrrrrrrr dulu ga kek gini,1
padahal dulu gratis waktu pengecekan nomber tapi sekarang harus bayar perbulannya,1
bagong berbayar sia mah,1
perasaan dulu gak bayar  uninstall aja,1
tidak ada terser saya menyesal undu aplikasi ini saya menyesal,1
apa apa berlangganan mulu pengen cpet umroh lu cuma liat tag doang bayar mana mahal mnding kalo murah yakan,1
aplikasi yang sangat membantu mengidentifikasi kontak,2
masa verifikasi mulu sih ga bisa masuk parah,1
saya login sudah  kali beda nomer ngga bisa verifikasi gagal mulu dari tadi pdhl nomer sudah benar di belakang nya verifikasi ngga bisa tolong min di perbaiki agar memudahkan orang untk login,1
hanya bisa memasukkan  angka nomer sedangkan nomor pada umumnya memiliki  kombinasi angka,1
kikir,1
sekarang kok mau login ngebug sih padahal nomor telponnya betul tapi saat verifikasi angkanya malah korup,1
jangan di download guys nanti akun wa kalian kena peringatan spam akun wa ku lagi ke kunci garagara aplikasi ini,1
sama saya juga hp tariset giliran unduh ulang tapi tidak bisa daftar lagi tidak berguna,1
pake apk ini data kita bisa disebarin ke pinjol soalnya aku kena spam call dari beberapa pinjol padahal tahu nama apk pinjol itu aja enggak,1
aplikasi pemerasan uang jangan download gess,1
sangat bgs sekali,1
jadi lelet,0
jelek banget harus bayar premuim cuma liat nomor orang,0
